date,open,ceilingPrice,floorPrice,close
2022-08-08,15.190000000000001,16.2,14.1,15.169999999999998
2022-08-15,15.05,16.04,13.98,15.16
2022-08-22,15.64,16.72,14.580000000000002,15.580000000000002
2022-08-29,15.66,16.77,14.65,15.690000000000001
2022-09-05,15.5,16.53333333333333,14.433333333333332,15.483333333333334
2022-09-12,14.9,15.790000000000001,13.77,14.540000000000001
2022-09-19,14.059999999999999,15.080000000000002,13.16,13.87
2022-09-26,13.180000000000001,14.13,12.33,13.11
2022-10-03,12.53,13.35,11.65,12.4
2022-10-10,11.25,12.059999999999999,10.516,10.93
2022-10-17,10.18,10.870000000000001,9.466,10.45
2022-10-24,11.120000000000001,11.75,10.248,10.68
2022-10-31,10.75,11.32,9.88,10.92
2022-11-07,11.34,12.11,10.57,11.190000000000001
2022-11-14,10.690000000000001,11.34,9.89,10.384
2022-11-21,9.546000000000001,10.246,8.924000000000001,9.768
2022-11-28,9.454,9.97,8.674000000000001,9.506
2022-12-05,10.116666666666667,10.75,9.366666666666667,10.299999999999999
