date,open,ceilingPrice,floorPrice,close
2015-07-17,9.1,10.0,8.2,9.0
2015-07-20,9.0,9.9,8.1,8.7
2015-07-21,8.5,9.5,7.9,8.7
2015-07-22,8.6,9.5,7.9,8.9
2015-07-23,8.9,9.7,8.1,8.7
2015-07-24,8.7,9.5,7.9,8.6
2015-07-27,8.6,9.4,7.8,8.7
2015-07-28,8.7,9.5,7.9,8.6
2015-07-29,8.7,9.4,7.8,8.4
2015-07-30,8.4,9.2,7.6,8.6
2015-07-31,8.6,9.4,7.8,8.4
2015-08-03,7.6,9.2,7.6,8.2
2015-08-04,7.4,9.0,7.4,8.2
2015-08-05,9.0,9.0,7.4,8.3
2015-08-06,8.5,8.5,7.1,7.8
2015-08-07,7.8,8.5,7.1,7.9
2015-08-10,7.9,8.6,7.2,7.9
2015-08-11,7.9,8.6,7.2,7.7
2015-08-12,7.0,8.4,7.0,7.5
2015-08-13,8.2,8.2,6.8,7.5
2015-08-14,7.5,8.2,6.8,7.3
2015-08-17,7.3,8.0,6.6,7.2
2015-08-18,7.9,7.9,6.5,7.4
2015-08-19,8.1,8.1,6.7,7.3
2015-08-20,7.5,8.0,6.6,7.3
2015-08-21,7.5,8.0,6.6,7.2
2015-08-24,7.2,7.9,6.5,6.9
2015-08-25,6.6,7.5,6.3,7.0
2015-08-26,6.9,7.7,6.3,7.0
2015-08-27,6.3,7.7,6.3,6.9
2015-08-28,6.3,7.5,6.3,7.0
2015-08-31,7.0,7.7,6.3,6.8
2015-09-01,6.9,7.4,6.2,6.8
2015-09-03,6.8,7.4,6.2,6.9
2015-09-04,6.9,7.5,6.3,6.8
2015-09-07,6.9,7.4,6.2,6.7
2015-09-08,6.7,7.3,6.1,6.8
2015-09-09,6.2,7.4,6.2,6.9
2015-09-10,6.3,7.5,6.3,6.9
2015-09-11,6.9,7.5,6.3,6.8
2015-09-14,6.8,7.4,6.2,6.7
2015-09-15,6.7,7.3,6.1,6.6
2015-09-16,6.6,7.2,6.0,6.7
2015-09-17,6.7,7.3,6.1,6.7
2015-09-18,6.7,7.3,6.1,6.8
2015-09-21,6.8,7.4,6.2,6.9
2015-09-22,6.9,7.5,6.3,7.0
2015-09-23,6.9,7.7,6.3,6.9
2015-09-24,6.9,7.5,6.3,6.9
2015-09-25,6.9,7.5,6.3,6.8
2015-09-28,6.8,7.4,6.2,6.8
2015-09-29,6.8,7.4,6.2,6.7
2015-09-30,6.7,7.3,6.1,6.7
2015-10-01,6.8,7.3,6.1,6.7
2015-10-02,6.7,7.3,6.1,6.7
2015-10-05,6.7,7.3,6.1,6.8
2015-10-06,6.8,7.4,6.2,6.9
2015-10-07,6.9,7.5,6.3,6.8
2015-10-08,6.8,7.4,6.2,6.9
2015-10-09,6.9,7.5,6.3,6.9
2015-10-12,6.9,7.5,6.3,6.9
2015-10-13,7.0,7.5,6.3,6.9
2015-10-14,6.9,7.5,6.3,6.8
2015-10-15,6.8,7.4,6.2,6.9
2015-10-16,6.9,7.5,6.3,6.9
2015-10-19,6.9,7.5,6.3,6.9
2015-10-20,6.9,7.5,6.3,6.8
2015-10-21,6.8,7.4,6.2,6.7
2015-10-22,6.7,7.3,6.1,6.8
2015-10-23,6.8,7.4,6.2,6.8
2015-10-26,6.9,7.4,6.2,6.9
2015-10-27,6.8,7.5,6.3,6.7
2015-10-28,6.8,7.3,6.1,6.7
2015-10-29,6.7,7.3,6.1,6.7
2015-10-30,6.7,7.3,6.1,6.8
2015-11-02,7.1,7.4,6.2,6.7
2015-11-03,6.7,7.3,6.1,6.8
2015-11-04,6.7,7.4,6.2,6.8
2015-11-05,6.8,7.4,6.2,6.7
2015-11-06,6.7,7.3,6.1,6.7
2015-11-09,6.1,7.3,6.1,6.7
2015-11-10,6.7,7.3,6.1,6.7
2015-11-11,6.7,7.3,6.1,6.7
2015-11-12,6.7,7.3,6.1,6.7
2015-11-13,6.8,7.3,6.1,6.8
2015-11-16,6.8,7.4,6.2,6.7
2015-11-17,6.7,7.3,6.1,6.7
2015-11-18,6.7,7.3,6.1,6.8
2015-11-19,6.8,7.4,6.2,6.7
2015-11-20,6.7,7.3,6.1,6.7
2015-11-23,6.7,7.3,6.1,6.7
2015-11-24,6.6,7.3,6.1,6.7
2015-11-25,6.7,7.3,6.1,6.7
2015-11-26,6.7,7.3,6.1,6.7
2015-11-27,6.7,7.3,6.1,6.7
2015-11-30,6.6,7.3,6.1,6.7
2015-12-01,6.6,7.3,6.1,6.6
2015-12-02,6.6,7.2,6.0,6.6
2015-12-03,6.6,7.2,6.0,6.5
2015-12-04,6.5,7.1,5.9,6.5
2015-12-07,6.5,7.1,5.9,6.4
2015-12-08,6.4,7.0,5.8,6.4
2015-12-09,6.3,7.0,5.8,6.3
2015-12-10,6.3,6.9,5.7,6.3
2015-12-11,6.3,6.9,5.7,6.4
2015-12-14,6.3,7.0,5.8,6.3
2015-12-15,6.2,6.9,5.7,6.3
2015-12-16,6.9,6.9,5.7,6.3
2015-12-17,6.3,6.9,5.7,6.5
2015-12-18,6.4,7.1,5.9,6.0
2015-12-21,6.6,6.6,5.4,6.3
2015-12-22,6.9,6.9,5.7,6.4
2015-12-23,6.5,7.0,5.8,6.2
2015-12-24,6.2,6.8,5.6,6.2
2015-12-25,6.3,6.8,5.6,6.1
2015-12-28,6.2,6.7,5.5,6.1
2015-12-29,6.1,6.7,5.5,6.1
2015-12-30,6.1,6.7,5.5,6.3
2015-12-31,6.3,7.1,5.9,6.5
2016-01-04,6.5,7.1,5.9,6.4
2016-01-05,6.4,7.0,5.8,6.3
2016-01-06,6.3,6.9,5.7,6.3
2016-01-07,6.3,6.9,5.7,6.2
2016-01-08,6.1,6.8,5.6,6.1
2016-01-11,6.1,6.7,5.5,6.1
2016-01-12,6.1,6.7,5.5,6.2
2016-01-13,6.2,6.8,5.6,6.2
2016-01-14,6.1,6.8,5.6,6.0
2016-01-15,6.0,6.6,5.4,5.9
2016-01-18,5.8,6.4,5.4,5.7
2016-01-19,5.6,6.2,5.2,5.8
2016-01-20,5.8,6.3,5.3,5.8
2016-01-21,5.8,6.3,5.3,5.7
2016-01-22,5.7,6.2,5.2,5.9
2016-01-25,6.0,6.4,5.4,6.3
2016-01-26,6.2,6.9,5.7,6.4
2016-01-27,6.4,7.0,5.8,6.5
2016-01-28,6.5,7.1,5.9,6.5
2016-01-29,6.5,7.1,5.9,6.5
2016-02-01,6.5,7.1,5.9,6.4
2016-02-02,6.4,7.0,5.8,6.5
2016-02-03,6.5,7.1,5.9,6.4
2016-02-04,6.4,7.0,5.8,6.6
2016-02-05,6.6,7.2,6.0,6.7
2016-02-15,6.6,7.3,6.1,6.8
2016-02-16,6.8,7.4,6.2,7.0
2016-02-17,7.0,7.7,6.3,6.9
2016-02-18,6.9,7.5,6.3,7.0
2016-02-19,7.0,7.7,6.3,6.7
2016-02-22,6.7,7.3,6.1,6.8
2016-02-23,6.8,7.4,6.2,6.7
2016-02-24,6.7,7.3,6.1,6.8
2016-02-25,6.8,7.4,6.2,6.9
2016-02-26,6.8,7.5,6.3,6.9
2016-02-29,6.8,7.5,6.3,6.7
2016-03-01,6.8,7.3,6.1,6.9
2016-03-02,6.9,7.5,6.3,6.7
2016-03-03,6.8,7.3,6.1,6.7
2016-03-04,6.7,7.3,6.1,6.8
2016-03-07,6.8,7.4,6.2,6.7
2016-03-08,6.6,7.3,6.1,6.7
2016-03-09,6.7,7.3,6.1,6.7
2016-03-10,6.7,7.3,6.1,6.8
2016-03-11,6.8,7.4,6.2,6.7
2016-03-14,6.7,7.3,6.1,6.6
2016-03-15,6.6,7.2,6.0,6.6
2016-03-16,6.6,7.2,6.0,6.6
2016-03-17,6.6,7.2,6.0,6.7
2016-03-18,6.7,7.3,6.1,6.7
2016-03-21,6.7,7.3,6.1,6.6
2016-03-22,6.6,7.2,6.0,6.7
2016-03-23,6.6,7.3,6.1,6.6
2016-03-24,6.6,7.2,6.0,6.6
2016-03-25,6.6,7.2,6.0,6.5
2016-03-28,6.5,7.1,5.9,6.5
2016-03-29,6.5,7.1,5.9,6.5
2016-03-30,6.5,7.1,5.9,6.5
2016-03-31,6.5,7.1,5.9,6.5
2016-04-01,6.4,7.1,5.9,6.3
2016-04-04,6.3,6.9,5.7,6.3
2016-04-05,6.4,6.9,5.7,6.4
2016-04-06,6.4,7.0,5.8,6.4
2016-04-07,6.4,7.0,5.8,6.4
2016-04-08,6.4,7.0,5.8,6.5
2016-04-11,6.5,7.1,5.9,6.4
2016-04-12,6.4,7.0,5.8,6.4
2016-04-13,6.5,7.0,5.8,6.4
2016-04-14,6.4,7.0,5.8,6.4
2016-04-15,6.5,7.0,5.8,6.5
2016-04-19,6.4,7.1,5.9,6.4
2016-04-20,6.4,7.0,5.8,6.4
2016-04-21,6.4,7.0,5.8,6.3
2016-04-22,6.3,6.9,5.7,6.5
2016-04-25,6.5,7.1,5.9,6.5
2016-04-26,6.5,7.1,5.9,6.4
2016-04-27,6.4,7.0,5.8,6.3
2016-04-28,6.3,6.9,5.7,6.4
2016-04-29,6.4,7.0,5.8,6.5
2016-05-04,6.5,7.1,5.9,6.5
2016-05-05,6.4,7.1,5.9,6.5
2016-05-06,6.4,7.1,5.9,6.4
2016-05-09,6.4,7.0,5.8,6.5
2016-05-10,6.5,7.1,5.9,6.5
2016-05-11,6.4,7.1,5.9,6.4
2016-05-12,6.4,7.0,5.8,6.5
2016-05-13,6.6,7.1,5.9,6.7
2016-05-16,6.8,7.3,6.1,6.7
2016-05-17,6.7,7.3,6.1,6.7
2016-05-18,6.7,7.3,6.1,6.7
2016-05-19,6.7,7.3,6.1,6.5
2016-05-20,6.5,7.1,5.9,6.5
2016-05-23,6.6,7.1,5.9,6.5
2016-05-24,6.5,7.1,5.9,6.4
2016-05-25,6.4,7.0,5.8,6.4
2016-05-26,6.3,7.0,5.8,6.3
2016-05-27,6.3,6.9,5.7,6.4
2016-05-30,6.4,7.0,5.8,6.3
2016-05-31,6.3,6.9,5.7,6.3
2016-06-01,6.4,6.9,5.7,6.3
2016-06-02,6.3,6.9,5.7,6.3
2016-06-03,6.3,6.9,5.7,6.4
2016-06-06,6.3,7.0,5.8,6.3
2016-06-07,6.3,6.9,5.7,6.3
2016-06-08,6.3,6.9,5.7,6.4
2016-06-09,6.4,7.0,5.8,6.4
2016-06-10,6.4,7.0,5.8,6.3
2016-06-13,6.3,6.9,5.7,6.3
2016-06-14,6.3,6.9,5.7,6.3
2016-06-15,6.3,6.9,5.7,6.3
2016-06-16,6.3,6.9,5.7,6.2
2016-06-17,6.3,6.8,5.6,6.2
2016-06-20,6.1,6.8,5.6,6.3
2016-06-21,6.3,6.9,5.7,6.2
2016-06-22,6.2,6.8,5.6,6.2
2016-06-23,6.2,6.8,5.6,6.3
2016-06-24,6.3,6.9,5.7,6.1
2016-06-27,6.1,6.7,5.5,6.2
2016-06-28,6.2,6.8,5.6,6.3
2016-06-29,6.2,6.9,5.7,6.2
2016-06-30,6.2,6.8,5.6,6.1
2016-07-01,6.1,6.7,5.5,6.1
2016-07-04,6.2,6.7,5.5,6.1
2016-07-05,6.1,6.7,5.5,6.2
2016-07-06,6.2,6.8,5.6,6.3
2016-07-07,6.3,6.9,5.7,6.4
2016-07-08,6.4,7.0,5.8,6.3
2016-07-11,6.2,6.9,5.7,6.2
2016-07-12,6.2,6.8,5.6,6.1
2016-07-13,6.2,6.7,5.5,6.2
2016-07-14,6.2,6.8,5.6,6.3
2016-07-15,6.3,6.9,5.7,6.3
2016-07-18,6.3,6.9,5.7,6.2
2016-07-19,6.2,6.8,5.6,6.2
2016-07-20,6.2,6.8,5.6,6.1
2016-07-21,6.2,6.7,5.5,6.1
2016-07-22,6.1,6.7,5.5,6.1
2016-07-25,6.1,6.7,5.5,6.1
2016-07-26,6.1,6.7,5.5,6.1
2016-07-27,6.1,6.7,5.5,6.1
2016-07-28,6.0,6.7,5.5,6.0
2016-07-29,6.0,6.6,5.4,6.0
2016-08-01,6.0,6.6,5.4,5.9
2016-08-02,5.9,6.4,5.4,5.7
2016-08-03,5.7,6.2,5.2,5.7
2016-08-04,5.8,6.2,5.2,5.6
2016-08-05,5.6,6.1,5.1,5.5
2016-08-08,5.5,6.0,5.0,5.4
2016-08-09,5.3,5.9,4.9,5.4
2016-08-10,5.4,5.9,4.9,5.4
2016-08-11,5.4,5.9,4.9,5.6
2016-08-12,5.6,6.1,5.1,5.6
2016-08-15,5.6,6.1,5.1,5.5
2016-08-16,5.6,6.0,5.0,5.5
2016-08-17,5.7,6.0,5.0,5.6
2016-08-18,5.5,6.1,5.1,5.4
2016-08-19,5.4,5.9,4.9,5.4
2016-08-22,5.4,5.9,4.9,5.3
2016-08-23,5.3,5.8,4.8,5.3
2016-08-24,5.2,5.8,4.8,5.4
2016-08-25,5.5,5.9,4.9,5.4
2016-08-26,5.4,5.9,4.9,5.5
2016-08-29,5.5,6.0,5.0,5.4
2016-08-30,5.4,5.9,4.9,5.4
2016-08-31,5.3,5.9,4.9,5.3
2016-09-01,5.3,5.8,4.8,5.2
2016-09-05,5.2,5.7,4.7,5.1
2016-09-06,5.1,5.6,4.6,5.2
2016-09-07,5.2,5.7,4.7,5.2
2016-09-08,5.3,5.7,4.7,5.3
2016-09-09,5.3,5.8,4.8,5.2
2016-09-12,5.1,5.7,4.7,5.0
2016-09-13,5.0,5.5,4.5,5.1
2016-09-14,5.0,5.6,4.6,5.0
2016-09-15,5.0,5.5,4.5,4.9
2016-09-16,4.9,5.3,4.5,4.6
2016-09-19,4.7,5.0,4.2,4.8
2016-09-20,4.8,5.2,4.4,4.8
2016-09-21,4.9,5.2,4.4,4.8
2016-09-22,4.9,5.2,4.4,4.7
2016-09-23,4.7,5.1,4.3,4.7
2016-09-26,4.7,5.1,4.3,4.6
2016-09-27,4.6,5.0,4.2,4.6
2016-09-28,4.5,5.0,4.2,4.5
2016-09-29,4.5,4.9,4.1,4.6
2016-09-30,4.6,5.0,4.2,4.6
2016-10-03,4.6,5.0,4.2,4.6
2016-10-04,4.6,5.0,4.2,4.5
2016-10-05,4.6,4.9,4.1,4.6
2016-10-06,4.6,5.0,4.2,5.0
2016-10-07,5.1,5.5,4.5,4.9
2016-10-10,4.9,5.3,4.5,4.8
2016-10-11,4.8,5.2,4.4,4.7
2016-10-12,4.7,5.1,4.3,4.8
2016-10-13,4.8,5.2,4.4,4.9
2016-10-14,5.0,5.3,4.5,5.1
2016-10-17,5.1,5.6,4.6,5.2
2016-10-18,5.2,5.7,4.7,5.1
2016-10-19,5.2,5.6,4.6,5.6
2016-10-20,5.7,6.1,5.1,5.7
2016-10-21,5.7,6.2,5.2,5.6
2016-10-24,5.6,6.1,5.1,5.6
2016-10-25,5.6,6.1,5.1,5.5
2016-10-26,5.5,6.0,5.0,5.3
2016-10-27,5.3,5.8,4.8,5.3
2016-10-28,5.3,5.8,4.8,5.5
2016-10-31,5.5,6.0,5.0,5.4
2016-11-01,5.4,5.9,4.9,5.4
2016-11-02,5.4,5.9,4.9,5.3
2016-11-03,5.3,5.8,4.8,5.2
2016-11-04,5.2,5.7,4.7,5.3
2016-11-07,5.3,5.8,4.8,5.3
2016-11-08,5.3,5.8,4.8,5.5
2016-11-09,5.5,6.0,5.0,5.3
2016-11-10,5.3,5.8,4.8,5.5
2016-11-11,5.5,6.0,5.0,5.4
2016-11-14,5.4,5.9,4.9,5.4
2016-11-15,5.5,5.9,4.9,5.3
2016-11-16,5.3,5.8,4.8,5.3
2016-11-17,5.4,5.8,4.8,5.4
2016-11-18,5.4,5.9,4.9,5.4
2016-11-21,5.4,5.9,4.9,5.3
2016-11-22,5.3,5.8,4.8,5.3
2016-11-23,5.3,5.8,4.8,5.3
2016-11-24,5.3,5.8,4.8,5.2
2016-11-25,5.2,5.7,4.7,5.2
2016-11-28,5.2,5.7,4.7,5.0
2016-11-29,5.0,5.5,4.5,5.0
2016-11-30,5.1,5.5,4.5,5.2
2016-12-01,5.2,5.7,4.7,5.1
2016-12-02,5.1,5.6,4.6,5.1
2016-12-05,5.1,5.6,4.6,5.0
2016-12-06,5.0,5.5,4.5,4.9
2016-12-07,5.0,5.3,4.5,5.0
2016-12-08,4.5,5.5,4.5,5.1
2016-12-09,5.0,5.6,4.6,4.9
2016-12-12,4.9,5.3,4.5,4.7
2016-12-13,4.7,5.1,4.3,4.6
2016-12-14,4.2,5.0,4.2,4.7
2016-12-15,4.8,5.1,4.3,4.7
2016-12-16,4.7,5.1,4.3,4.8
2016-12-19,4.7,5.2,4.4,4.8
2016-12-20,4.8,5.2,4.4,4.9
2016-12-21,4.9,5.3,4.5,5.0
2016-12-22,5.0,5.5,4.5,4.8
2016-12-23,4.8,5.2,4.4,4.7
2016-12-26,4.8,5.1,4.3,4.7
2016-12-27,4.7,5.1,4.3,4.7
2016-12-28,4.4,4.8,4.0,4.5
2016-12-29,4.5,4.9,4.1,4.6
2016-12-30,4.6,5.0,4.2,4.6
2017-01-03,4.6,5.0,4.2,4.7
2017-01-04,4.7,5.1,4.3,4.7
2017-01-05,4.7,5.1,4.3,4.6
2017-01-06,4.6,5.0,4.2,4.8
2017-01-09,4.8,5.2,4.4,4.7
2017-01-10,4.7,5.1,4.3,4.8
2017-01-11,4.8,5.2,4.4,4.7
2017-01-12,4.7,5.1,4.3,4.7
2017-01-13,4.8,5.1,4.3,4.8
2017-01-16,4.8,5.2,4.4,4.7
2017-01-17,4.7,5.1,4.3,4.8
2017-01-18,4.8,5.2,4.4,4.7
2017-01-19,4.6,5.1,4.3,4.6
2017-01-20,4.6,5.0,4.2,4.7
2017-01-23,4.7,5.1,4.3,4.7
2017-01-24,4.7,5.1,4.3,4.7
2017-01-25,4.7,5.1,4.3,4.8
2017-02-02,4.8,5.2,4.4,4.7
2017-02-03,4.7,5.1,4.3,4.9
2017-02-06,4.9,5.3,4.5,5.1
2017-02-07,5.1,5.6,4.6,5.0
2017-02-08,5.0,5.5,4.5,5.0
2017-02-09,5.1,5.5,4.5,5.1
2017-02-10,5.1,5.6,4.6,5.0
2017-02-13,5.0,5.5,4.5,5.1
2017-02-14,5.1,5.6,4.6,5.0
2017-02-15,5.0,5.5,4.5,5.0
2017-02-16,5.0,5.5,4.5,5.1
2017-02-17,5.1,5.6,4.6,5.1
2017-02-20,5.1,5.6,4.6,5.1
2017-02-21,5.1,5.6,4.6,5.2
2017-02-22,5.2,5.7,4.7,5.1
2017-02-23,5.1,5.6,4.6,5.1
2017-02-24,5.1,5.6,4.6,5.0
2017-02-27,5.0,5.5,4.5,5.1
2017-02-28,5.2,5.6,4.6,5.3
2017-03-01,5.4,5.8,4.8,5.3
2017-03-02,5.3,5.8,4.8,5.2
2017-03-03,5.2,5.7,4.7,5.1
2017-03-06,5.2,5.6,4.6,5.1
2017-03-07,5.1,5.6,4.6,5.1
2017-03-08,5.1,5.6,4.6,5.1
2017-03-09,5.0,5.6,4.6,5.1
2017-03-10,5.1,5.6,4.6,5.1
2017-03-13,5.1,5.6,4.6,5.0
2017-03-14,5.0,5.5,4.5,5.0
2017-03-15,5.0,5.5,4.5,5.0
2017-03-16,4.5,5.5,4.5,5.0
2017-03-17,4.9,5.5,4.5,5.0
2017-03-20,5.1,5.5,4.5,5.1
2017-03-21,5.1,5.6,4.6,5.1
2017-03-22,5.1,5.6,4.6,5.1
2017-03-23,5.1,5.6,4.6,5.2
2017-03-24,5.2,5.7,4.7,5.7
2017-03-27,5.8,6.2,5.2,6.1
2017-03-28,5.5,6.7,5.5,5.8
2017-03-29,5.8,6.3,5.3,5.8
2017-03-30,5.8,6.3,5.3,5.9
2017-03-31,5.9,6.4,5.4,5.7
2017-04-03,5.7,6.2,5.2,5.8
2017-04-04,5.8,6.3,5.3,6.0
2017-04-05,6.0,6.6,5.4,5.8
2017-04-07,5.8,6.3,5.3,5.8
2017-04-10,5.8,6.3,5.3,6.3
2017-04-11,6.4,6.9,5.7,6.8
2017-04-12,6.8,7.4,6.2,6.9
2017-04-13,6.8,7.5,6.3,7.4
2017-04-14,7.4,8.1,6.7,7.6
2017-04-17,7.6,8.3,6.9,7.2
2017-04-18,7.2,7.9,6.5,7.4
2017-04-19,7.4,8.1,6.7,7.5
2017-04-20,7.5,8.2,6.8,7.3
2017-04-21,7.3,8.0,6.6,7.6
2017-04-24,7.6,8.3,6.9,7.5
2017-04-25,7.5,8.2,6.8,7.6
2017-04-26,7.3,8.3,6.9,7.4
2017-04-27,7.4,8.1,6.7,7.5
2017-04-28,7.5,8.2,6.8,7.5
2017-05-03,7.5,8.2,6.8,7.5
2017-05-04,7.3,8.2,6.8,7.1
2017-05-05,7.2,7.8,6.4,7.3
2017-05-08,7.2,8.0,6.6,7.0
2017-05-09,7.0,7.7,6.3,7.0
2017-05-10,6.3,7.7,6.3,6.8
2017-05-11,6.9,7.4,6.2,6.8
2017-05-12,6.8,7.4,6.2,6.7
2017-05-15,6.7,7.3,6.1,6.7
2017-05-16,6.7,7.3,6.1,6.8
2017-05-17,6.8,7.4,6.2,7.0
2017-05-18,7.0,7.7,6.3,6.9
2017-05-19,6.9,7.5,6.3,6.9
2017-05-22,7.0,7.5,6.3,7.1
2017-05-23,7.1,7.8,6.4,6.8
2017-05-24,6.9,7.4,6.2,7.0
2017-05-25,7.0,7.7,6.3,7.1
2017-05-26,7.1,7.8,6.4,7.0
2017-05-29,7.0,7.7,6.3,6.9
2017-05-30,6.9,7.5,6.3,6.9
2017-05-31,6.9,7.5,6.3,7.2
2017-06-01,7.3,7.9,6.5,7.2
2017-06-02,7.3,7.9,6.5,7.3
2017-06-05,7.3,8.0,6.6,7.4
2017-06-06,7.4,8.1,6.7,7.3
2017-06-07,7.3,8.0,6.6,7.4
2017-06-08,7.5,8.1,6.7,7.3
2017-06-09,7.3,8.0,6.6,7.2
2017-06-12,7.2,7.9,6.5,7.1
2017-06-13,7.2,7.8,6.4,7.2
2017-06-14,7.2,7.9,6.5,7.3
2017-06-15,7.3,8.0,6.6,7.3
2017-06-16,7.3,8.0,6.6,7.4
2017-06-19,7.4,8.1,6.7,7.7
2017-06-20,7.7,8.4,7.0,7.8
2017-06-21,7.8,8.5,7.1,7.7
2017-06-22,7.7,8.4,7.0,7.4
2017-06-23,7.4,8.1,6.7,7.5
2017-06-26,7.5,8.2,6.8,7.5
2017-06-27,7.6,8.2,6.8,7.5
2017-06-28,7.6,8.2,6.8,7.5
2017-06-29,7.5,8.2,6.8,7.5
2017-06-30,7.5,8.2,6.8,7.6
2017-07-03,7.6,8.3,6.9,8.0
2017-07-04,8.0,8.8,7.2,8.0
2017-07-05,8.0,8.8,7.2,8.3
2017-07-06,8.3,9.1,7.5,8.5
2017-07-07,8.5,9.3,7.7,8.1
2017-07-10,8.1,8.9,7.3,8.0
2017-07-11,7.9,8.8,7.2,8.1
2017-07-12,8.3,8.9,7.3,8.1
2017-07-13,8.1,8.9,7.3,8.2
2017-07-14,8.2,9.0,7.4,8.1
2017-07-17,8.1,8.9,7.3,7.8
2017-07-18,7.9,8.5,7.1,7.9
2017-07-19,7.9,8.6,7.2,8.0
2017-07-20,8.0,8.8,7.2,8.0
2017-07-21,8.0,8.8,7.2,7.8
2017-07-24,7.8,8.5,7.1,7.8
2017-07-25,7.9,8.5,7.1,7.9
2017-07-26,7.9,8.6,7.2,8.0
2017-07-27,8.0,8.8,7.2,8.0
2017-07-28,8.0,8.8,7.2,8.0
2017-07-31,8.1,8.8,7.2,8.3
2017-08-01,8.4,9.1,7.5,8.2
2017-08-02,8.3,9.0,7.4,8.1
2017-08-03,8.1,8.9,7.3,8.1
2017-08-04,8.2,8.9,7.3,8.1
2017-08-07,8.1,8.9,7.3,8.2
2017-08-08,8.3,9.0,7.4,8.1
2017-08-09,8.1,8.9,7.3,7.9
2017-08-10,7.9,8.6,7.2,7.9
2017-08-11,7.9,8.6,7.2,7.8
2017-08-14,7.9,8.5,7.1,8.0
2017-08-15,8.0,8.8,7.2,7.9
2017-08-16,7.9,8.6,7.2,7.9
2017-08-17,7.9,8.6,7.2,7.8
2017-08-18,7.8,8.5,7.1,7.8
2017-08-21,7.8,8.5,7.1,7.7
2017-08-22,7.7,8.4,7.0,7.7
2017-08-23,7.7,8.4,7.0,7.7
2017-08-24,7.7,8.4,7.0,7.8
2017-08-25,7.8,8.5,7.1,7.8
2017-08-28,7.8,8.5,7.1,7.8
2017-08-29,7.8,8.5,7.1,7.8
2017-08-30,7.7,8.5,7.1,7.7
2017-08-31,7.8,8.4,7.0,7.9
2017-09-01,7.9,8.6,7.2,7.8
2017-09-05,7.8,8.5,7.1,7.9
2017-09-06,7.9,8.6,7.2,7.8
2017-09-07,7.8,8.5,7.1,7.9
2017-09-08,7.9,8.6,7.2,7.8
2017-09-11,7.7,8.5,7.1,7.7
2017-09-12,7.7,8.4,7.0,7.7
2017-09-13,7.7,8.4,7.0,7.7
2017-09-14,7.7,8.4,7.0,7.7
2017-09-15,7.7,8.4,7.0,7.7
2017-09-18,7.7,8.4,7.0,7.9
2017-09-19,7.9,8.6,7.2,7.9
2017-09-20,7.9,8.6,7.2,8.2
2017-09-21,8.2,9.0,7.4,8.1
2017-09-22,8.2,8.9,7.3,8.0
2017-09-25,8.0,8.8,7.2,8.1
2017-09-26,8.1,8.9,7.3,8.0
2017-09-27,8.1,8.8,7.2,8.1
2017-09-28,8.1,8.9,7.3,8.0
2017-09-29,7.2,8.8,7.2,8.0
2017-10-02,8.0,8.8,7.2,8.0
2017-10-03,8.0,8.6,7.2,7.9
2017-10-04,7.9,8.6,7.2,8.0
2017-10-05,8.0,8.8,7.2,8.0
2017-10-06,8.0,8.8,7.2,8.0
2017-10-09,8.0,8.8,7.2,8.2
2017-10-10,8.0,9.0,7.4,8.1
2017-10-11,8.1,8.9,7.3,8.2
2017-10-12,8.2,9.0,7.4,8.1
2017-10-13,8.1,8.9,7.3,8.1
2017-10-16,8.1,8.9,7.3,8.1
2017-10-17,8.1,8.9,7.3,8.3
2017-10-18,8.3,9.1,7.5,8.2
2017-10-19,8.2,9.0,7.4,8.2
2017-10-20,8.2,9.0,7.4,8.1
2017-10-23,8.1,8.9,7.3,8.0
2017-10-24,8.0,8.8,7.2,8.0
2017-10-25,8.0,8.8,7.2,8.1
2017-10-26,8.1,8.9,7.3,7.9
2017-10-27,7.9,8.6,7.2,8.0
2017-10-30,8.0,8.8,7.2,7.9
2017-10-31,7.9,8.6,7.2,7.8
2017-11-01,7.1,8.5,7.1,7.9
2017-11-02,8.0,8.6,7.2,7.8
2017-11-03,7.9,8.5,7.1,7.8
2017-11-06,7.8,8.5,7.1,7.8
2017-11-07,7.8,8.5,7.1,7.8
2017-11-08,7.1,8.5,7.1,7.9
2017-11-09,7.9,8.6,7.2,7.8
2017-11-10,7.9,8.5,7.1,7.9
2017-11-13,7.8,8.6,7.2,7.8
2017-11-14,7.8,8.5,7.1,7.9
2017-11-15,7.8,8.6,7.2,8.0
2017-11-16,8.0,8.8,7.2,7.9
2017-11-17,7.9,8.6,7.2,8.1
2017-11-20,8.1,8.9,7.3,8.1
2017-11-21,8.1,0.0,0.0,8.1
2017-11-22,8.1,8.9,7.3,8.1
2017-11-23,8.1,8.9,7.3,8.3
2017-11-24,8.1,9.1,7.5,8.3
2017-11-27,8.4,9.1,7.5,8.8
2017-11-28,8.8,9.6,8.0,8.8
2017-11-29,8.8,9.6,8.0,9.4
2017-11-30,9.5,10.3,8.5,9.4
2017-12-01,9.4,10.3,8.5,9.4
2017-12-04,9.5,10.3,8.5,9.6
2017-12-05,9.7,10.5,8.7,9.1
2017-12-06,9.1,10.0,8.2,9.3
2017-12-07,9.4,10.2,8.4,9.5
2017-12-08,9.5,10.4,8.6,9.4
2017-12-11,9.1,10.3,8.5,8.9
2017-12-12,9.0,9.7,8.1,8.7
